tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
20250112-Australian,Australian Open,Hard,,,20250112,111,,,,Casper Ruud,,,,,,,,Jaume Munar,,,,,6-3 1-6 7-5 2-6 6-1,5,R128,,,,,,,,,,,,,,,,,,,,6,,62.0,
20250112-Australian,Australian Open,Hard,,,20250112,112,,,,Jiri Lehecka,,,,,,,,Li Tu,,,,,6-1 3-6 6-3 7-6,5,R128,,,,,,,,,,,,,,,,,,,,29,,168.0,
20250112-Australian,Australian Open,Hard,,,20250112,113,,,,Tomas Machac,,,,,,,,Sumit Nagal,,,,,6-3 6-1 7-5,5,R128,,,,,,,,,,,,,,,,,,,,25,,91.0,
20250112-Australian,Australian Open,Hard,,,20250112,114,,,,Pedro Martinez,,,,,,,,Luciano Darderi,,,,,6-3 4-1,5,R128,,,,,,,,,,,,,,,,,,,,44,,45.0,
20250112-Australian,Australian Open,Hard,,,20250112,115,,,,Ugo Humbert,,,,,,,,Matteo Gigante,,,,,7-6 7-5 6-4,5,R128,,,,,,,,,,,,,,,,,,,,14,,145.0,
20250112-Australian,Australian Open,Hard,,,20250112,116,,,,Quentin Halys,,,,,,,,Adam Walton,,,,,4-6 4-6 6-4 7-6 7-5,5,R128,,,,,,,,,,,,,,,,,,,,74,,90.0,
20250112-Australian,Australian Open,Hard,,,20250112,117,,,,Alexander Zverev,,,,,,,,Lucas Pouille,,,,,6-4 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,,2,,103.0,
20250113-Australian,Australian Open,Hard,,,20250113,118,,,,Frances Tiafoe,,,,,,,,Arthur Rinderknech,,,,,7-6 6-3 4-6 6-7 6-3,5,R128,,,,,,,,,,,,,,,,,,,,16,,61.0,
20250113-Australian,Australian Open,Hard,,,20250113,119,,,,Roberto Carballes Baena,,,,,,,,Alejandro Tabilo,,,,,1-6 6-2 6-3 7-6,5,R128,,,,,,,,,,,,,,,,,,,,57,,26.0,
20250113-Australian,Australian Open,Hard,,,20250113,120,,,,Jakub Mensik,,,,,,,,Nikoloz Basilashvili,,,,,6-1 6-7 6-3 6-3,5,R128,,,,,,,,,,,,,,,,,,,,48,,206.0,
20250113-Australian,Australian Open,Hard,,,20250113,121,,,,Alex Michelsen,,,,,,,,Stefanos Tsitsipas,,,,,7-5 6-3 2-6 6-4,5,R128,,,,,,,,,,,,,,,,,,,,42,,12.0,
20250113-Australian,Australian Open,Hard,,,20250113,122,,,,Nuno Borges,,,,,,,,Alexandre Muller,,,,,6-7 6-3 6-2 7-5,5,R128,,,,,,,,,,,,,,,,,,,,33,,58.0,
20250113-Australian,Australian Open,Hard,,,20250113,123,,,,Fabian Marozsan,,,,,,,,Thiago Seyboth Wild,,,,,6-3 6-7 7-5 5-7 7-5,5,R128,,,,,,,,,,,,,,,,,,,,59,,79.0,
20250113-Australian,Australian Open,Hard,,,20250113,124,,,,James Duckworth,,,,,,,,Dominic Stricker,,,,,6-2 6-4 6-2,5,R128,,,,,,,,,,,,,,,,,,,,89,,304.0,
20250113-Australian,Australian Open,Hard,,,20250113,125,,,,James Mccabe,,,,,,,,Martin Landaluce,,,,,6-4 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,258,,142.0,
20250113-Australian,Australian Open,Hard,,,20250113,126,,,,Jannik Sinner,,,,,,,,Nicolas Jarry,,,,,7-6 7-6 6-1,5,R128,,,,,,,,,,,,,,,,,,,,1,,36.0,
20250113-Australian,Australian Open,Hard,,,20250113,127,,,,Jordan Thompson,,,,,,,,Dominik Koepfer,,,,,7-6 6-4 4-6 6-3,5,R128,,,,,,,,,,,,,,,,,,,,27,,124.0,
20250113-Australian,Australian Open,Hard,,,20250113,128,,,,Tristan Schoolkate,,,,,,,,Taro Daniel,,,,,6-7 7-6 6-1 6-4,5,R128,,,,,,,,,,,,,,,,,,,,173,,113.0,
20250113-Australian,Australian Open,Hard,,,20250113,129,,,,Aleksandar Vukic,,,,,,,,Damir Dzumhur,,,,,6-7 6-0 3-6 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,68,,82.0,
20250113-Australian,Australian Open,Hard,,,20250113,130,,,,Jack Draper,,,,,,,,Mariano Navone,,,,,4-6 6-3 3-6 6-3 6-2,5,R128,,,,,,,,,,,,,,,,,,,,18,,47.0,
20250113-Australian,Australian Open,Hard,,,20250113,131,,,,Thanasi Kokkinakis,,,,,,,,Roman Safiullin,,,,,3-6 6-3 6-3 7-6,5,R128,,,,,,,,,,,,,,,,,,,,71,,63.0,
20250113-Australian,Australian Open,Hard,,,20250113,132,,,,Arthur Cazaux,,,,,,,,Sebastian Baez,,,,,6-3 5-7 3-6 6-0 6-3,5,R128,,,,,,,,,,,,,,,,,,,,78,,28.0,
20250113-Australian,Australian Open,Hard,,,20250113,133,,,,Yoshihito Nishioka,,,,,,,,Aziz Dougaz,,,,,3-6 6-4 7-6 6-3,5,R128,,,,,,,,,,,,,,,,,,,,65,,231.0,
20250113-Australian,Australian Open,Hard,,,20250113,134,,,,Sebastian Korda,,,,,,,,Lukas Klein,,,,,6-3 0-6 6-3 7-6,5,R128,,,,,,,,,,,,,,,,,,,,22,,144.0,
20250113-Australian,Australian Open,Hard,,,20250113,135,,,,Jaime Faria,,,,,,,,Pavel Kotov,,,,,6-1 6-1 7-5,5,R128,,,,,,,,,,,,,,,,,,,,125,,97.0,
20250113-Australian,Australian Open,Hard,,,20250113,136,,,,Felix Auger Aliassime,,,,,,,,Jan Lennard Struff,,,,,6-3 6-0 4-6 6-1,5,R128,,,,,,,,,,,,,,,,,,,,23,,43.0,
20250113-Australian,Australian Open,Hard,,,20250113,137,,,,Alejandro Davidovich Fokina,,,,,,,,Juncheng Shang,,,,,7-6 5-2,5,R128,,,,,,,,,,,,,,,,,,,,66,,50.0,
20250113-Australian,Australian Open,Hard,,,20250113,138,,,,Carlos Alcaraz,,,,,,,,Alexander Shevchenko,,,,,6-1 7-5 6-1,5,R128,,,,,,,,,,,,,,,,,,,,3,,77.0,
20250113-Australian,Australian Open,Hard,,,20250113,139,,,,Novak Djokovic,,,,,,,,Nishesh Basavareddy,,,,,4-6 6-3 6-4 6-2,5,R128,,,,,,,,,,,,,,,,,,,,7,,107.0,
20250113-Australian,Australian Open,Hard,,,20250113,140,,,,Jacob Fearnley,,,,,,,,Nick Kyrgios,,,,,7-6 6-3 7-6,5,R128,,,,,,,,,,,,,,,,,,,,92,,,
20250113-Australian,Australian Open,Hard,,,20250113,141,,,,Benjamin Bonzi,,,,,,,,David Goffin,,,,,6-1 6-2 7-6,5,R128,,,,,,,,,,,,,,,,,,,,64,,54.0,
20250113-Australian,Australian Open,Hard,,,20250113,142,,,,Francesco Passaro,,,,,,,,Grigor Dimitrov,,,,,7-5 2-1,5,R128,,,,,,,,,,,,,,,,,,,,104,,10.0,
20250114-Australian,Australian Open,Hard,,,20250114,143,,,,Matteo Berrettini,,,,,,,,Cameron Norrie,,,,,6-7 6-4 6-1 6-3,5,R128,,,,,,,,,,,,,,,,,,,,34,,52.0,
20250114-Australian,Australian Open,Hard,,,20250114,144,,,,Miomir Kecmanovic,,,,,,,,Dusan Lajovic,,,,,7-5 3-6 6-3 3-6 6-3,5,R128,,,,,,,,,,,,,,,,,,,,51,,80.0,
20250114-Australian,Australian Open,Hard,,,20250114,145,,,,Karen Khachanov,,,,,,,,Adrian Mannarino,,,,,7-6 6-3 6-3,5,R128,,,,,,,,,,,,,,,,,,,,19,,75.0,
20250114-Australian,Australian Open,Hard,,,20250114,146,,,,Gabriel Diallo,,,,,,,,Luca Nardi,,,,,6-7 7-6 5-7 6-1 6-2,5,R128,,,,,,,,,,,,,,,,,,,,86,,83.0,
20250114-Australian,Australian Open,Hard,,,20250114,147,,,,Holger Rune,,,,,,,,Zhizhen Zhang,,,,,4-6 6-3 6-4 3-6 6-4,5,R128,,,,,,,,,,,,,,,,,,,,13,,49.0,
20250114-Australian,Australian Open,Hard,,,20250114,148,,,,Taylor Fritz,,,,,,,,Jenson Brooksby,,,,,6-2 6-0 6-3,5,R128,,,,,,,,,,,,,,,,,,,,4,,,
20250114-Australian,Australian Open,Hard,,,20250114,149,,,,Cristian Garin,,,,,,,,Borna Coric,,,,,7-5 6-1 6-2,5,R128,,,,,,,,,,,,,,,,,,,,150,,87.0,
20250114-Australian,Australian Open,Hard,,,20250114,150,,,,Learner Tien,,,,,,,,Camilo Ugo Carabelli,,,,,4-6 7-6 6-3 5-7 6-4,5,R128,,,,,,,,,,,,,,,,,,,,121,,94.0,
20250114-Australian,Australian Open,Hard,,,20250114,151,,,,Francisco Cerundolo,,,,,,,,Alexander Bublik,,,,,7-6 6-3 6-2,5,R128,,,,,,,,,,,,,,,,,,,,31,,37.0,
20250114-Australian,Australian Open,Hard,,,20250114,152,,,,Gael Monfils,,,,,,,,Giovanni Mpetshi Perricard,,,,,7-6 6-3 6-7 6-7 6-4,5,R128,,,,,,,,,,,,,,,,,,,,41,,30.0,
20250114-Australian,Australian Open,Hard,,,20250114,153,,,,Hubert Hurkacz,,,,,,,,Tallon Griekspoor,,,,,7-5 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,,17,,40.0,
20250114-Australian,Australian Open,Hard,,,20250114,154,,,,Facundo Diaz Acosta,,,,,,,,Zizou Bergs,,,,,6-7 6-4 1-6 6-3 6-4,5,R128,,,,,,,,,,,,,,,,,,,,73,,60.0,
20250114-Australian,Australian Open,Hard,,,20250114,155,,,,Daniil Medvedev,,,,,,,,Kasidit Samrej,,,,,6-2 4-6 3-6 6-1 6-2,5,R128,,,,,,,,,,,,,,,,,,,,5,,418.0,
20250114-Australian,Australian Open,Hard,,,20250114,156,,,,Daniel Altmaier,,,,,,,,Francisco Comesana,,,,,6-2 3-6 7-6 4-6 6-4,5,R128,,,,,,,,,,,,,,,,,,,,101,,85.0,
20250114-Australian,Australian Open,Hard,,,20250114,157,,,,Lorenzo Musetti,,,,,,,,Matteo Arnaldi,,,,,7-6 4-6 7-6 6-3,5,R128,,,,,,,,,,,,,,,,,,,,15,,39.0,
20250114-Australian,Australian Open,Hard,,,20250114,158,,,,Ben Shelton,,,,,,,,Brandon Nakashima,,,,,7-6 7-5 7-5,5,R128,,,,,,,,,,,,,,,,,,,,20,,35.0,
20250114-Australian,Australian Open,Hard,,,20250114,159,,,,Lorenzo Sonego,,,,,,,,Stan Wawrinka,,,,,6-4 5-7 7-5 7-5,5,R128,,,,,,,,,,,,,,,,,,,,55,,156.0,
20250114-Australian,Australian Open,Hard,,,20250114,160,,,,Mitchell Krueger,,,,,,,,Rinky Hijikata,,,,,6-4 6-4 6-3,5,R128,,,,,,,,,,,,,,,,,,,,146,,72.0,
20250114-Australian,Australian Open,Hard,,,20250114,161,,,,Tomas Martin Etcheverry,,,,,,,,Flavio Cobolli,,,,,6-7 6-3 7-5 6-1,5,R128,,,,,,,,,,,,,,,,,,,,38,,32.0,
20250114-Australian,Australian Open,Hard,,,20250114,162,,,,Marcos Giron,,,,,,,,Yannick Hanfmann,,,,,2-6 7-5 6-1 7-5,5,R128,,,,,,,,,,,,,,,,,,,,46,,95.0,
20250114-Australian,Australian Open,Hard,,,20250114,163,,,,Denis Shapovalov,,,,,,,,Roberto Bautista Agut,,,,,3-6 6-4 6-4 7-6,5,R128,,,,,,,,,,,,,,,,,,,,56,,53.0,
20250114-Australian,Australian Open,Hard,,,20250114,164,,,,Corentin Moutet,,,,,,,,Alexei Popyrin,,,,,4-6 6-3 6-4 6-4,5,R128,,,,,,,,,,,,,,,,,,,,69,,24.0,
20250114-Australian,Australian Open,Hard,,,20250114,165,,,,Alex De Minaur,,,,,,,,Botic Van De Zandschulp,,,,,6-1 7-5 6-4,5,R128,,,,,,,,,,,,,,,,,,,,8,,84.0,
20250114-Australian,Australian Open,Hard,,,20250114,166,,,,Pablo Carreno Busta,,,,,,,,Kamil Majchrzak,,,,,6-4 6-4 6-3,5,R128,,,,,,,,,,,,,,,,,,,,182,,122.0,
20250114-Australian,Australian Open,Hard,,,20250114,167,,,,Joao Fonseca,,,,,,,,Andrey Rublev,,,,,7-6 6-3 7-6,5,R128,,,,,,,,,,,,,,,,,,,,112,,9.0,
20250115-Australian,Australian Open,Hard,,,20250115,168,,,,Tomas Machac,,,,,,,,Reilly Opelka,,,,,3-6 7-6 6-7 7-6 6-4,5,R64,,,,,,,,,,,,,,,,,,,,25,,170.0,
20250115-Australian,Australian Open,Hard,,,20250115,169,,,,Jiri Lehecka,,,,,,,,Hugo Gaston,,,,,6-3 3-1,5,R64,,,,,,,,,,,,,,,,,,,,29,,81.0,
20250115-Australian,Australian Open,Hard,,,20250115,170,,,,Carlos Alcaraz,,,,,,,,Yoshihito Nishioka,,,,,6-0 6-1 6-4,5,R64,,,,,,,,,,,,,,,,,,,,3,,65.0,
20250115-Australian,Australian Open,Hard,,,20250115,171,,,,Benjamin Bonzi,,,,,,,,Francesco Passaro,,,,,6-2 6-4 3-6 6-4,5,R64,,,,,,,,,,,,,,,,,,,,64,,104.0,
20250115-Australian,Australian Open,Hard,,,20250115,172,,,,Nuno Borges,,,,,,,,Jordan Thompson,,,,,6-3 6-2 6-4,5,R64,,,,,,,,,,,,,,,,,,,,33,,27.0,
20250115-Australian,Australian Open,Hard,,,20250115,173,,,,Roberto Carballes Baena,,,,,,,,James Duckworth,,,,,6-4 6-2 7-5,5,R64,,,,,,,,,,,,,,,,,,,,57,,89.0,
20250115-Australian,Australian Open,Hard,,,20250115,174,,,,Novak Djokovic,,,,,,,,Jaime Faria,,,,,6-1 6-7 6-3 6-2,5,R64,,,,,,,,,,,,,,,,,,,,7,,125.0,
20250115-Australian,Australian Open,Hard,,,20250115,175,,,,Arthur Fils,,,,,,,,Quentin Halys,,,,,6-2 4-6 7-6 7-5,5,R64,,,,,,,,,,,,,,,,,,,,21,,74.0,
20250115-Australian,Australian Open,Hard,,,20250115,176,,,,Aleksandar Vukic,,,,,,,,Sebastian Korda,,,,,6-4 3-6 2-6 6-3 7-5,5,R64,,,,,,,,,,,,,,,,,,,,68,,22.0,
20250115-Australian,Australian Open,Hard,,,20250115,177,,,,Jacob Fearnley,,,,,,,,Arthur Cazaux,,,,,3-6 7-5 6-2 6-3,5,R64,,,,,,,,,,,,,,,,,,,,92,,78.0,
20250115-Australian,Australian Open,Hard,,,20250115,178,,,,Jakub Mensik,,,,,,,,Casper Ruud,,,,,6-2 3-6 6-1 6-4,5,R64,,,,,,,,,,,,,,,,,,,,48,,6.0,
20250115-Australian,Australian Open,Hard,,,20250115,179,,,,Jack Draper,,,,,,,,Thanasi Kokkinakis,,,,,6-7 6-3 3-6 7-5 6-3,5,R64,,,,,,,,,,,,,,,,,,,,18,,71.0,
20250115-Australian,Australian Open,Hard,,,20250115,180,,,,Alejandro Davidovich Fokina,,,,,,,,Felix Auger Aliassime,,,,,6-7 6-7 6-4 6-1 6-3,5,R64,,,,,,,,,,,,,,,,,,,,66,,23.0,
20250115-Australian,Australian Open,Hard,,,20250115,181,,,,Ugo Humbert,,,,,,,,Hady Habib,,,,,6-3 6-4 6-4,5,R64,,,,,,,,,,,,,,,,,,,,14,,219.0,
20250115-Australian,Australian Open,Hard,,,20250115,182,,,,Alexander Zverev,,,,,,,,Pedro Martinez,,,,,6-1 6-4 6-1,5,R64,,,,,,,,,,,,,,,,,,,,2,,44.0,
20250115-Australian,Australian Open,Hard,,,20250115,183,,,,Tommy Paul,,,,,,,,Kei Nishikori,,,,,6-7 6-0 6-3 6-1,5,R64,,,,,,,,,,,,,,,,,,,,11,,76.0,
20250116-Australian,Australian Open,Hard,,,20250116,184,,,,Miomir Kecmanovic,,,,,,,,Hubert Hurkacz,,,,,6-4 6-4 6-2,5,R64,,,,,,,,,,,,,,,,,,,,51,,17.0,
20250116-Australian,Australian Open,Hard,,,20250116,185,,,,Karen Khachanov,,,,,,,,Gabriel Diallo,,,,,7-6 4-6 6-3 6-3,5,R64,,,,,,,,,,,,,,,,,,,,19,,86.0,
20250116-Australian,Australian Open,Hard,,,20250116,186,,,,Gael Monfils,,,,,,,,Daniel Altmaier,,,,,7-5 6-3 7-6,5,R64,,,,,,,,,,,,,,,,,,,,41,,101.0,
20250116-Australian,Australian Open,Hard,,,20250116,187,,,,Lorenzo Musetti,,,,,,,,Denis Shapovalov,,,,,7-6 7-6 6-2,5,R64,,,,,,,,,,,,,,,,,,,,15,,56.0,
20250116-Australian,Australian Open,Hard,,,20250116,188,,,,Francisco Cerundolo,,,,,,,,Facundo Diaz Acosta,,,,,6-2 1-0,5,R64,,,,,,,,,,,,,,,,,,,,31,,73.0,
20250116-Australian,Australian Open,Hard,,,20250116,189,,,,Ben Shelton,,,,,,,,Pablo Carreno Busta,,,,,6-3 6-3 6-7 6-4,5,R64,,,,,,,,,,,,,,,,,,,,20,,182.0,
20250116-Australian,Australian Open,Hard,,,20250116,190,,,,Corentin Moutet,,,,,,,,Mitchell Krueger,,,,,4-6 6-4 7-6 6-4,5,R64,,,,,,,,,,,,,,,,,,,,69,,146.0,
20250116-Australian,Australian Open,Hard,,,20250116,191,,,,Taylor Fritz,,,,,,,,Cristian Garin,,,,,6-2 6-1 6-0,5,R64,,,,,,,,,,,,,,,,,,,,4,,150.0,
20250116-Australian,Australian Open,Hard,,,20250116,192,,,,Marcos Giron,,,,,,,,Tomas Martin Etcheverry,,,,,7-5 3-6 7-5 3-6 6-4,5,R64,,,,,,,,,,,,,,,,,,,,46,,38.0,
20250116-Australian,Australian Open,Hard,,,20250116,193,,,,Alex Michelsen,,,,,,,,James Mccabe,,,,,7-5 6-3 7-6,5,R64,,,,,,,,,,,,,,,,,,,,42,,258.0,
20250116-Australian,Australian Open,Hard,,,20250116,194,,,,Fabian Marozsan,,,,,,,,Frances Tiafoe,,,,,6-7 6-4 3-6 6-4 6-1,5,R64,,,,,,,,,,,,,,,,,,,,59,,16.0,
20250116-Australian,Australian Open,Hard,,,20250116,195,,,,Lorenzo Sonego,,,,,,,,Joao Fonseca,,,,,6-7 6-3 6-1 3-6 6-3,5,R64,,,,,,,,,,,,,,,,,,,,55,,112.0,
20250116-Australian,Australian Open,Hard,,,20250116,196,,,,Holger Rune,,,,,,,,Matteo Berrettini,,,,,7-6 2-6 6-3 7-6,5,R64,,,,,,,,,,,,,,,,,,,,13,,34.0,
20250116-Australian,Australian Open,Hard,,,20250116,197,,,,Jannik Sinner,,,,,,,,Tristan Schoolkate,,,,,4-6 6-4 6-1 6-3,5,R64,,,,,,,,,,,,,,,,,,,,1,,173.0,
20250116-Australian,Australian Open,Hard,,,20250116,198,,,,Learner Tien,,,,,,,,Daniil Medvedev,,,,,6-3 7-6 6-7 1-6 7-6,5,R64,,,,,,,,,,,,,,,,,,,,121,,5.0,
20250117-Australian,Australian Open,Hard,,,20250117,199,,,,Tommy Paul,,,,,,,,Roberto Carballes Baena,,,,,7-6 6-2 6-0,5,R32,,,,,,,,,,,,,,,,,,,,11,,57.0,
20250117-Australian,Australian Open,Hard,,,20250117,200,,,,Carlos Alcaraz,,,,,,,,Nuno Borges,,,,,6-2 6-4 6-7 6-2,5,R32,,,,,,,,,,,,,,,,,,,,3,,33.0,
20250117-Australian,Australian Open,Hard,,,20250117,201,,,,Alexander Zverev,,,,,,,,Jacob Fearnley,,,,,6-3 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,2,,92.0,
20250117-Australian,Australian Open,Hard,,,20250117,202,,,,Alejandro Davidovich Fokina,,,,,,,,Jakub Mensik,,,,,3-6 4-6 7-6 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,66,,48.0,
20250117-Australian,Australian Open,Hard,,,20250117,203,,,,Ugo Humbert,,,,,,,,Arthur Fils,,,,,4-6 7-5 6-4 1-0,5,R32,,,,,,,,,,,,,,,,,,,,14,,21.0,
20250117-Australian,Australian Open,Hard,,,20250117,204,,,,Novak Djokovic,,,,,,,,Tomas Machac,,,,,6-1 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,7,,25.0,
20250117-Australian,Australian Open,Hard,,,20250117,205,,,,Jiri Lehecka,,,,,,,,Benjamin Bonzi,,,,,6-2 6-3 6-3,5,R32,,,,,,,,,,,,,,,,,,,,29,,64.0,
20250117-Australian,Australian Open,Hard,,,20250117,206,,,,Jack Draper,,,,,,,,Aleksandar Vukic,,,,,6-4 2-6 5-7 7-6 7-6,5,R32,,,,,,,,,,,,,,,,,,,,18,,68.0,
20250118-Australian,Australian Open,Hard,,,20250118,207,,,,Alex Michelsen,,,,,,,,Karen Khachanov,,,,,6-3 7-6 6-2,5,R32,,,,,,,,,,,,,,,,,,,,42,,19.0,
20250118-Australian,Australian Open,Hard,,,20250118,208,,,,Gael Monfils,,,,,,,,Taylor Fritz,,,,,3-6 7-5 7-6 6-4,5,R32,,,,,,,,,,,,,,,,,,,,41,,4.0,
20250118-Australian,Australian Open,Hard,,,20250118,209,,,,Alex De Minaur,,,,,,,,Francisco Cerundolo,,,,,5-7 7-6 6-3 6-3,5,R32,,,,,,,,,,,,,,,,,,,,8,,31.0,
20250118-Australian,Australian Open,Hard,,,20250118,210,,,,Lorenzo Sonego,,,,,,,,Fabian Marozsan,,,,,6-7 7-6 6-1 6-2,5,R32,,,,,,,,,,,,,,,,,,,,55,,59.0,
20250118-Australian,Australian Open,Hard,,,20250118,211,,,,Learner Tien,,,,,,,,Corentin Moutet,,,,,7-6 6-3 6-3,5,R32,,,,,,,,,,,,,,,,,,,,121,,69.0,
20250118-Australian,Australian Open,Hard,,,20250118,212,,,,Ben Shelton,,,,,,,,Lorenzo Musetti,,,,,6-3 3-6 6-4 7-6,5,R32,,,,,,,,,,,,,,,,,,,,20,,15.0,
20250118-Australian,Australian Open,Hard,,,20250118,213,,,,Jannik Sinner,,,,,,,,Marcos Giron,,,,,6-3 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,,1,,46.0,
20250118-Australian,Australian Open,Hard,,,20250118,214,,,,Holger Rune,,,,,,,,Miomir Kecmanovic,,,,,6-7 6-3 4-6 6-4 6-4,5,R32,,,,,,,,,,,,,,,,,,,,13,,51.0,
20250119-Australian,Australian Open,Hard,,,20250119,215,,,,Tommy Paul,,,,,,,,Alejandro Davidovich Fokina,,,,,6-1 6-1 6-1,5,R16,,,,,,,,,,,,,,,,,,,,11,,66.0,
20250119-Australian,Australian Open,Hard,,,20250119,216,,,,Carlos Alcaraz,,,,,,,,Jack Draper,,,,,7-5 6-1,5,R16,,,,,,,,,,,,,,,,,,,,3,,18.0,
20250119-Australian,Australian Open,Hard,,,20250119,217,,,,Alexander Zverev,,,,,,,,Ugo Humbert,,,,,6-1 2-6 6-3 6-2,5,R16,,,,,,,,,,,,,,,,,,,,2,,14.0,
20250119-Australian,Australian Open,Hard,,,20250119,218,,,,Novak Djokovic,,,,,,,,Jiri Lehecka,,,,,6-3 6-4 7-6,5,R16,,,,,,,,,,,,,,,,,,,,7,,29.0,
20250120-Australian,Australian Open,Hard,,,20250120,219,,,,Jannik Sinner,,,,,,,,Holger Rune,,,,,6-3 3-6 6-3 6-2,5,R16,,,,,,,,,,,,,,,,,,,,1,,13.0,
20250120-Australian,Australian Open,Hard,,,20250120,220,,,,Lorenzo Sonego,,,,,,,,Learner Tien,,,,,6-3 6-2 3-6 6-1,5,R16,,,,,,,,,,,,,,,,,,,,55,,121.0,
20250120-Australian,Australian Open,Hard,,,20250120,221,,,,Ben Shelton,,,,,,,,Gael Monfils,,,,,7-6 6-7 7-6 1-0,5,R16,,,,,,,,,,,,,,,,,,,,20,,41.0,
20250120-Australian,Australian Open,Hard,,,20250120,222,,,,Alex De Minaur,,,,,,,,Alex Michelsen,,,,,6-0 7-6 6-3,5,R16,,,,,,,,,,,,,,,,,,,,8,,42.0,
20250121-Australian,Australian Open,Hard,,,20250121,223,,,,Alexander Zverev,,,,,,,,Tommy Paul,,,,,7-6 7-6 2-6 6-1,5,QF,,,,,,,,,,,,,,,,,,,,2,,11.0,
20250121-Australian,Australian Open,Hard,,,20250121,224,,,,Novak Djokovic,,,,,,,,Carlos Alcaraz,,,,,4-6 6-4 6-3 6-4,5,QF,,,,,,,,,,,,,,,,,,,,7,,3.0,
20250122-Australian,Australian Open,Hard,,,20250122,225,,,,Ben Shelton,,,,,,,,Lorenzo Sonego,,,,,6-4 7-5 4-6 7-6,5,QF,,,,,,,,,,,,,,,,,,,,20,,55.0,
20250122-Australian,Australian Open,Hard,,,20250122,226,,,,Jannik Sinner,,,,,,,,Alex De Minaur,,,,,6-3 6-2 6-1,5,QF,,,,,,,,,,,,,,,,,,,,1,,8.0,
20250124-Australian,Australian Open,Hard,,,20250124,227,,,,Alexander Zverev,,,,,,,,Novak Djokovic,,,,,7-6,5,SF,,,,,,,,,,,,,,,,,,,,2,,7.0,
20250124-Australian,Australian Open,Hard,,,20250124,228,,,,Jannik Sinner,,,,,,,,Ben Shelton,,,,,7-6 6-2 6-2,5,SF,,,,,,,,,,,,,,,,,,,,1,,20.0,
20250126-Australian,Australian Open,Hard,,,20250126,229,,,,Jannik Sinner,,,,,,,,Alexander Zverev,,,,,6-3 7-6 6-3,5,F,,,,,,,,,,,,,,,,,,,,1,,2.0,
20250127-Open_Sud_d,Open Sud de France,Hard,,,20250127,230,,,,Arthur Cazaux,,,,,,,,Stan Wawrinka,,,,,6-4 6-3,3,R128,,,,,,,,,,,,,,,,,,,,101,,154.0,
20250127-Open_Sud_d,Open Sud de France,Hard,,,20250127,231,,,,Dominik Koepfer,,,,,,,,Gregoire Barrere,,,,,6-4 7-6,3,R128,,,,,,,,,,,,,,,,,,,,118,,144.0,
20250128-Open_Sud_d,Open Sud de France,Hard,,,20250128,232,,,,Christopher Eubanks,,,,,,,,Alibek Kachmazov,,,,,7-5 6-4,3,R128,,,,,,,,,,,,,,,,,,,,111,,199.0,
20250128-Open_Sud_d,Open Sud de France,Hard,,,20250128,233,,,,Constant Lestienne,,,,,,,,Borna Coric,,,,,6-3 7-5,3,R128,,,,,,,,,,,,,,,,,,,,177,,103.0,
20250128-Open_Sud_d,Open Sud de France,Hard,,,20250128,234,,,,Tallon Griekspoor,,,,,,,,Botic Van De Zandschulp,,,,,7-5 6-3,3,R128,,,,,,,,,,,,,,,,,,,,46,,84.0,
20250128-Open_Sud_d,Open Sud de France,Hard,,,20250128,235,,,,Mattia Bellucci,,,,,,,,Lucas Pouille,,,,,6-4 6-4,3,R128,,,,,,,,,,,,,,,,,,,,98,,104.0,
20250128-Open_Sud_d,Open Sud de France,Hard,,,20250128,236,,,,Richard Gasquet,,,,,,,,Adrian Mannarino,,,,,6-3 6-2,3,R128,,,,,,,,,,,,,,,,,,,,132,,108.0,
20250128-Open_Sud_d,Open Sud de France,Hard,,,20250128,237,,,,Arthur Rinderknech,,,,,,,,Harold Mayot,,,,,7-6 2-6 6-1,3,R128,,,,,,,,,,,,,,,,,,,,61,,130.0,
20250129-Open_Sud_d,Open Sud de France,Hard,,,20250129,238,,,,Nikoloz Basilashvili,,,,,,,,Mikhail Kukushkin,,,,,6-3 3-6 5-0,3,R128,,,,,,,,,,,,,,,,,,,,178,,112.0,
20250129-Open_Sud_d,Open Sud de France,Hard,,,20250129,239,,,,Jesper De Jong,,,,,,,,Quentin Halys,,,,,7-6 2-0,3,R128,,,,,,,,,,,,,,,,,,,,131,,74.0,
